vibration,temperature,pressure,voltage,error_code,maintenance_gap_days,machine_risk,machine_id
2.6209177362993894,37.238152266036046,96.51946920081816,228.2533487362317,1,78,29.756403205659065,21
4.310696593171087,49.29496588080174,87.30726465571865,239.2458157622517,1,56,52.0472570359082,22
8.11505036874744,85.25234403190879,86.52694899637159,231.07510592588812,0,8,72.69410759494276,23
7.237817832685608,41.07126116138264,90.23373308341776,234.81888411165528,1,14,54.36424460388904,1
6.327783400712072,52.134818374186345,96.5633679033287,249.89883752535025,1,56,58.46518721782991,2
2.931818500112348,71.22993032419987,106.11101681584071,249.9846492803435,3,18,51.72807552016387,3
5.131886567764182,61.95703598730139,91.06176259086824,230.76972923797524,0,28,47.793707724292005,4
2.1404983844440846,49.3247499349907,90.28620017491362,233.09989408711655,3,25,46.00428188231574,5
8.233690965179264,65.61554721324292,101.97755797861224,251.56684954429352,0,146,69.54448529060167,6
2.6084420166119657,62.22639250911287,99.67102795052196,249.8175789673732,0,83,41.01337527376711,7
4.651408381659025,50.24681003231508,107.4911849286253,244.3022088917429,2,59,44.85306335017332,8
8.905606741550859,66.34648916141323,90.93066979339986,224.07129890481616,1,70,71.18869586896442,9
3.721704098691557,39.64088239557334,89.66417560128265,231.4038067477539,2,55,45.60751989907239,10
7.896198247087272,33.09812867247077,85.45606203570902,247.87845849465683,3,6,72.04988031273737,11
4.784989193320191,88.16822599652212,106.6376781473495,252.6828828379712,0,94,57.38503401628272,12
3.1962131117304606,70.11859319546586,108.23439972818964,242.2705157205572,3,26,48.33996506580332,13
3.959853655621989,76.16957599151621,89.67609371393809,232.94716945616972,2,20,60.08434304785347,14
3.696868126905562,36.89020948435221,100.26550106104082,231.54522212961024,0,126,30.66027004070368,15
3.080539006919416,58.86840611128905,98.31473581378964,222.07294147289707,1,10,32.45161507256786,16
5.840221825567072,62.93531879333864,90.04326155825589,247.38286191519333,3,65,75.74844034029516,17
2.9717734140941428,30.16265396485978,87.91740160354203,238.9266480420757,1,94,40.26275408823028,18
2.7468947507940524,81.04364760098728,103.64936313871794,236.34073171743668,0,120,43.67744788687885,19
8.936506335201734,42.30010860319423,94.480714624095,257.0579769435884,3,60,80.16509919962229,20
7.892801437307904,38.38634259757737,104.88168279649726,228.06509280190977,1,35,43.20156961525709,21
3.149860585516951,78.87448321388293,101.629930517405,240.9226169907648,3,89,60.76771223466047,22
8.140403785691758,53.546706445358126,105.41498598678945,237.56539634280875,1,32,53.51551208241418,23
5.238758499687245,48.08267244984852,103.69023450440628,240.1088156036992,0,145,43.67012533872058,1
8.297022012921978,53.03347328239269,98.58882152784972,256.2588844385819,2,39,71.91054217475578,2
2.8182862849585484,86.3899274168085,100.69270132678544,233.39622458628344,3,15,55.47216747001573,3
8.150403807614069,59.72541758423794,103.53652277847614,242.92603397029555,0,38,55.045841970715536,4
7.266821840271759,72.41882767460754,104.46429847626878,225.7251194219388,3,86,67.55541946779651,5
6.998448575565299,59.63888922785176,103.86588229650292,224.1166412297658,0,47,43.35582760227317,6
7.925166042141627,37.649319739918944,94.9321822640092,251.89181463118211,0,47,55.7278033191544,7
4.862686239598453,76.3129188358947,85.30507680795111,243.9377080482091,3,36,77.69828389923845,8
7.013253523130665,65.9417618866396,105.66997069522697,258.3629917825611,3,38,71.8445850570339,9
3.591456881209909,55.41581174522897,92.19824041189317,244.59801052610615,1,141,55.27611266918697,10
2.973813359001433,36.04767618095319,91.40038829634156,249.04382344249603,2,100,49.13114072021845,11
8.431253655825225,77.4050782274452,85.57556511969094,246.05468843952983,0,92,82.75802099832885,12
4.621047588042954,34.13529236203313,86.93302663721968,224.1698786420724,0,11,33.706716090127856,13
5.155875599828924,36.79428275044532,109.62102997405836,253.55592345783737,1,57,38.04277960558517,14
4.325024888584572,48.68665584273848,90.6848905219278,244.31577575177036,2,53,55.85433580349415,15
4.346380691521306,78.17120691588069,85.11580057511507,233.33996686764576,2,25,66.70376724626908,16
8.044626984290698,85.3776139079091,96.64250305797032,239.23347912356292,2,17,78.01143557164401,17
6.10947756895597,31.9708002146063,107.81873657197822,229.9290577102861,0,88,29.76828753062435,18
4.180312197929302,76.82974245276526,91.93967931573545,228.80388856324387,1,49,54.87296924792968,19
3.24625176808826,87.66421904816731,88.71656819382783,236.58496494908096,3,63,71.81394424367203,20
8.978119762921631,60.13170061987455,99.88462543300108,222.6830590955371,2,123,69.75954962808501,21
7.598474154519886,50.96321994295998,96.70579571103448,244.9990394820421,0,30,54.738138875399606,22
7.85595369304633,65.24721625404446,92.3511169805243,248.56236799159316,1,113,77.14661225038316,23
4.805341426127281,63.57841987849307,88.88100614826782,227.27712521981084,0,55,49.3046838144467,1
8.62280823493543,52.398558976785175,91.76861682858885,245.75998172956065,3,87,82.76129645671696,2
8.852520049311728,80.38733156739423,106.67484400028808,236.3193798145938,0,67,63.60922345180196,3
3.6175235761165,70.3135646159237,85.4927634438591,224.16434327938296,2,67,59.36364712895835,4
8.21222337759452,63.403295087001965,103.02032740776266,252.2125986943162,3,78,78.40531667914769,5
6.222381815238857,78.41100893775516,109.06623296387188,257.7763890230909,1,142,67.64700196860231,6
4.052034111827092,83.78014911126718,85.3250480877684,223.42034123417872,2,85,67.89208353012737,7
2.185725427116738,40.88612610538784,99.5760390242423,236.8569820236999,1,129,33.59238903295315,8
7.722104932169087,50.50904110187256,91.48558583578232,235.18769632669068,2,119,71.50899143181661,9
3.876445485760134,67.44893447094805,95.235291304781,242.0818872340792,1,53,52.27143992320286,10
4.061260316793424,86.9071984177294,104.09014485399402,225.6045270306581,1,120,52.37488721361302,11
8.897571185692144,58.263927161628864,89.55267847053958,239.39113468601383,0,14,65.90052174875429,12
7.191808609600659,71.93075118965427,95.06375108992452,228.72092429976345,1,4,60.20776706302093,13
2.9259334778773125,84.03433807418314,102.28054644024137,247.32735425781925,1,146,57.63924789249202,14
5.707631750585568,78.90326570414743,97.45226883777514,222.6870159966284,0,122,55.44536033156274,15
7.041418071426071,36.39472380772046,88.50046346651122,230.54735210538465,2,134,64.35876530182934,16
7.125292049213437,45.04383963369587,100.82745158393618,239.77095400553085,1,145,57.65261701940361,17
4.931393674244512,52.98831169496985,97.97294263207094,221.8786386710022,3,54,51.0677143489687,18
7.166235314984593,34.967920075507585,100.07880273665972,229.81396438725284,0,11,36.56150298014465,19
4.020856157394899,51.34036298789695,102.97614762960616,231.884868624927,2,54,41.22853764540744,20
5.332352815393698,69.8202699217589,108.42074348311895,249.30288388841,0,36,45.52527787169779,21
5.778899452357354,39.72083267349508,106.03824150775108,253.85631397258229,2,109,53.37782151471957,22
3.082704986182653,67.39995305429944,96.85593271750923,233.7753492817693,3,17,52.03782113911131,23
4.889554854247265,72.29553298133717,99.95715145670388,238.38726051044523,2,131,63.6697801198136,1
2.5443574085526994,30.140363437546696,109.19248470517716,220.2101527423354,3,19,19.382931268913875,2
4.202175897665876,78.44581510900568,109.05246964410294,251.60054235167425,0,55,45.89854733296351,3
5.649104671894985,35.20231271173102,108.95426982509828,250.33569655782725,2,149,49.952454001401605,4
7.313250918771949,73.44619975638832,100.93078949473716,259.2230720071995,1,89,73.77101233823738,5
6.526654433820144,71.59051268741548,86.28989516646774,246.7966985820016,3,10,81.41284036168108,6
6.117846298789518,89.96120997395009,98.8951645359295,238.9284047232533,2,14,69.54710367405353,7
2.843658051505251,73.8614202874969,89.81497569464076,224.6112808498914,2,82,55.2351855797143,8
7.215451836841543,33.292956878788495,96.37859212590392,240.8973830428468,2,17,53.59098008344623,9
6.551171453102597,51.88183496743835,99.01692985008783,239.24247535376347,2,37,57.09150279398719,10
5.711855928444301,56.4619297048897,95.11213624204626,242.89711037733863,3,4,62.69713208728268,11
7.535062153872745,49.12515017592419,100.64728441092522,255.43910992944748,1,108,64.66234621327328,12
3.630716323275436,31.464046893392283,106.75247184752324,220.85077643401547,2,13,21.38253413292633,13
5.702559938190484,86.34406191077377,104.96958089434165,259.9173644213335,3,29,75.27148675949886,14
7.370318022517888,54.11585481655453,96.99689050759773,245.1002185287348,3,121,75.9456577170289,15
7.377913897051627,55.066006930040025,95.53392505692676,249.50329206355565,1,3,61.32896644841085,16
5.271175365763568,47.82017258729293,106.32054554229754,248.6221326093697,0,73,39.9879248688439,17
2.766273190753806,53.497808432421365,88.1109389324214,258.256627902377,0,61,48.99893245800327,18
3.812878561212696,65.31325373839472,109.55826287700204,255.3679591252601,3,11,51.833042976089786,19
8.326067770226892,89.35109458880154,103.5838205723406,222.59945637931577,3,148,82.81574811162969,20
7.864780146982718,43.83415174830114,105.76606294376562,224.81355048139983,2,57,49.89123302913528,21
3.5434034634912277,41.18629572865527,104.48961183916884,234.0050103666692,0,54,24.53573224187751,22
8.78371841098568,83.02715309780554,108.19380707988032,259.7963129058574,0,123,75.73629770410226,23
4.773694132318611,75.49430854224548,102.4005154513448,226.1558362535942,3,13,55.0979153603707,1
3.5667233037583617,62.218465373604815,99.82349837104258,243.20344831351244,1,11,42.71471677108048,2
8.142226038412662,45.93600255532236,88.2378730320701,255.5499231947591,0,76,68.7714163826743,3
2.2479565789298155,49.74308192219226,108.28973720797477,249.4085061809381,1,124,34.95202190494178,4
4.608819619086198,45.58522702561957,103.08550284221462,239.83502940315083,1,37,38.110900523454106,5
3.54128241364868,70.99552581957576,86.9032714872575,254.0482765619508,3,45,72.93245167090977,6
5.3641060412865365,65.54446707957106,105.61702414812872,233.9123683160877,1,40,45.61797740298396,7
5.960123747970537,46.02169621016528,106.96574965887896,251.89704086427716,3,92,59.169789604443366,8
7.954072103659693,82.03765205758813,102.70907441787588,253.48053313454687,0,100,72.25441395464337,9
6.33027964750629,75.16299837345846,88.96512763232684,255.23483036795716,1,31,74.48388328418568,10
7.780717253953338,37.73219204840671,93.37797135647855,249.74033025166432,2,82,67.91316262963696,11
7.725769168833436,79.92805067746451,97.68669334402092,220.25543486867332,3,13,71.15546523971787,12
6.318488428630196,88.87117068164541,100.7953381754167,230.3921432425664,3,88,75.16491184425355,13
7.730755943498893,37.70692308559149,92.08357370663954,220.7371087495287,0,63,46.58115738308666,14
4.745058480116376,40.769839405430005,103.842470851263,251.55227927482977,3,96,54.410097476002505,15
7.395978759786929,86.83787329538028,89.1594396733068,250.83937170128544,0,138,84.24528311197473,16
5.31501721904562,33.4752276335279,86.86736044394635,254.09658636794592,1,29,53.88089303317858,17
5.1217081490722505,68.85441860411446,99.85989648071364,235.3444904162249,0,139,52.70102368353742,18
7.750590631852087,52.31001175432348,105.46964108392734,230.10034998753528,2,26,53.08647836470854,19
3.1125679829372954,58.11236500611506,108.60759087394575,224.0877447877488,0,39,21.728465513766487,20
5.689168673483035,79.5552459479938,92.4593607747498,253.59788658689888,2,84,78.69046088164052,21
6.5815784999679465,46.39557161989256,108.77158905626024,226.042315671236,3,21,46.115421735094586,22
8.36667157663473,81.44160552554992,109.1130118067552,250.4037631375239,0,131,69.56407269524765,23
4.183663933465914,49.244564426287646,103.11056681535293,249.83348048123855,2,64,48.34289662065589,1
8.076859694433717,72.89544241213486,99.06875715858456,238.86129840410047,2,72,74.53476658444217,2
3.114720167954851,42.22207495657645,87.27911226015479,226.1463215264445,2,50,43.684817477910975,3
7.327167936600992,67.57321929788492,88.28112194205968,221.30104717965008,3,122,79.48255624112971,4
6.316552201645166,77.79223745857058,97.03805878781375,224.69232755849575,0,126,58.94211751421146,5
6.798957010602799,55.818353693967765,90.01311816750842,239.66378186965747,2,117,72.48802965647052,6
6.131847572199357,55.99480493829934,109.6087851850726,225.98322570670263,0,18,32.29576838281547,7
6.763196384515277,53.73270503279812,109.36749629676724,248.8755051170774,2,45,54.636643269269214,8
7.299414873278563,87.15891828232301,107.695466324616,248.9714123250565,2,88,75.10256720817466,9
3.021454518246018,36.16754426955994,99.27261254610411,220.7347054776216,1,86,26.538230183929144,10
3.4724470594320804,50.76099405869037,104.3951183948239,257.64950016929544,0,2,33.696702769647054,11
5.739695441835115,82.952009149176,87.06271336101054,252.98056187587332,1,103,80.6748100060941,12
2.9290102783014227,64.05245089569348,102.23662422843164,252.0234679643633,1,106,48.45616159838836,13
3.172378075813488,36.274070420064014,100.91075623859092,248.25902905947603,1,9,31.10720438256288,14
8.55348572370583,33.118277019088346,98.53240838252675,248.36242077803664,3,72,68.99563056433985,15
6.998608524926994,78.10368498418751,93.48625481357016,252.5930045498605,2,84,82.49918289605918,16
5.871010168143709,65.8485517579158,104.59581383547156,239.2361532579594,2,41,55.79717988024787,17
3.1479963669264808,56.3164329893723,103.12066399685146,243.73114593240717,3,141,54.68781336909489,18
5.354952500034012,66.94452131653458,93.22543594536656,238.8073037078666,0,136,59.31097520666809,19
8.102829452811848,56.01932003738334,86.09154144268403,226.4669017658721,1,146,73.28155505949151,20
6.572841134661311,49.93887752130654,98.5619658929842,239.731073871352,3,35,61.7886695317006,21
3.543927874456263,55.10398732005916,90.08945700855608,253.61809625107733,0,94,51.87871561833683,22
8.725463860408839,54.95444196881645,106.15613230047624,245.1505927282378,3,108,73.92766713099101,23
7.374067216467462,60.29069291358107,98.5825130840822,240.559834712349,0,117,60.29676623919396,1
4.768606188943107,66.37132281367029,99.9430891313966,251.71824378422525,2,115,64.6267097151336,2
3.986981700260515,51.54906177997389,94.59617879669491,238.63251228080995,0,143,46.337994001196265,3
3.650544657714469,76.56001242212577,95.1327545771436,244.07421534648037,1,14,53.32872842121062,4
8.799765658291477,40.85861716256939,106.35962733423948,239.69111425792136,1,60,52.962742618315374,5
4.835145593562251,65.57510398990692,99.48537248358753,246.5048511603328,2,70,59.99127183312565,6
6.564862718713065,48.72888340178682,94.97614865342776,254.31945015690823,0,45,55.25627366942268,7
3.659194999758353,44.08044229569306,107.0927417415188,237.6809749513143,3,93,43.13385888331668,8
4.359022235019005,79.73300195295657,95.77218809154516,229.9485709035052,2,1,56.01180972224883,9
3.767694474527935,51.55504487497473,94.4839647480606,244.2215263057953,2,49,51.31966939306015,10
7.90919314278438,78.34020917700319,99.6338591099188,254.73085122053035,3,148,91.65051587925775,11
3.888247280618928,33.42521136535889,98.2792382000258,257.46422769179844,0,1,33.012021238813006,12
2.854769398070188,57.13194169700611,108.34687543819764,232.64624419907005,0,12,21.833114351479843,13
3.038402406734622,89.19780737753081,109.12796741090114,220.1975992373764,1,50,38.22110822146241,14
8.811684236492425,64.80673378172808,91.35561449743732,240.86920186544853,2,38,78.97053061942376,15
2.9775587832941905,31.79841539236068,92.69824853977975,248.18723050946588,1,124,42.617156665398895,16
6.714027033274421,88.19472276643623,87.34751789473546,246.90408472900504,3,102,94.4617916100178,17
8.076995780642537,40.62898736684316,102.31564880565412,253.5246115859244,1,114,61.79222266770817,18
3.70903103295662,79.85263148050232,106.61522089887592,250.74077458095164,2,72,57.13196224497,19
7.568572601874822,85.12066781961025,100.0152385636559,257.63501425352257,1,53,77.46652890320928,20
6.668800618936351,64.63111420270488,93.71434168104926,226.3714978097122,3,63,69.05661476132357,21
8.840219289549221,54.41447764337224,106.76883625843148,251.29541936233093,0,68,58.341971132173526,22
6.55358153454201,75.91145187334709,108.1418707720178,237.52689385647952,1,82,57.17087629287835,23
8.145238113289292,49.03174300592392,106.72251563851428,235.02689007526905,1,54,51.12369895778927,1
6.543522611560752,49.70287367310486,100.7552187082286,244.3932722199478,2,149,64.15840591018969,2
4.662937929629583,62.90998329908861,99.91213687463554,241.82747553981892,2,102,58.18067799599452,3
2.512371466379105,66.20691560288267,101.7053199638754,244.77961384038457,1,9,38.81019176663164,4
4.658500461254609,81.80001897430952,97.97704462840544,239.16727510518925,0,12,50.583007106394135,5
3.042942991791363,61.59742783613758,91.15174146994995,239.0678190016464,2,87,55.66438956048725,6
7.690900171012654,73.08738457358967,108.88809239887335,220.7293033070545,2,107,60.63899722152522,7
2.052940124846995,68.84848284927618,107.45076372374967,229.739291863052,2,51,35.50537757285409,8
2.421871732026926,86.06616160833086,93.79056718099086,224.05683313796865,0,117,47.457781060770245,9
3.99411031373346,48.43739789557719,105.0756474458166,241.56645106701015,3,106,50.32200404215706,10
6.272336483176429,72.96904045339161,91.81560001833834,236.54196406101408,0,94,63.23120352978364,11
3.268045446742762,70.86707123789897,89.53595869239068,241.0065353466824,2,56,60.44444396959166,12
7.553850807034861,41.11370679284458,107.94381222928445,236.9810970078545,1,7,41.91245716930492,13
7.710240504529966,52.41058098230326,98.16247985384452,224.4921737764488,0,119,52.898115997514125,14
6.465896440553084,60.910510220023895,99.83846422807868,251.74975401522065,2,10,62.72098847205368,15
3.2234140997916403,51.64635114663599,107.647277619694,250.7977880100672,0,91,33.76053133727296,16
7.463678606707033,46.48836213288817,105.56535796284196,236.9495301459505,1,89,51.12303711381047,17
2.668747196842677,67.43155948059439,96.29419196843072,243.46433852701892,2,49,51.49298257150857,18
7.158116214609275,81.7678246525937,90.4184950022694,223.82858222080648,3,37,78.24372828455975,19
6.493800503102862,66.42564216532685,98.66743531785175,229.277883844639,1,77,57.115087436309054,20
6.161334346303211,59.80601153155016,109.69463800537218,225.4575901022693,0,146,42.27768074445101,21
4.830231376730045,55.69197689553688,102.9399441414544,247.6974460529748,2,24,50.469140372971154,22
2.8987600261788766,36.246578963049984,103.10847042821852,243.1354766802564,2,109,37.9102639974159,23
2.5559355829229062,35.13949497578583,107.35477186660296,227.6746929887497,3,97,30.9848963537458,1
3.586594815588916,51.29977834991624,86.73559606865233,240.7623916363308,1,5,47.405353054643605,2
2.489521239966039,68.41009342968997,91.7786859125046,243.7124796661369,2,44,54.50471824511817,3
